Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-AA-A01X	0.181774268911026	0	0.213645545418765	0.0490213658593404	0.0434269052544887	0.0628677440940127	0.0123797916475429	0.0917295244569648	0.0372169245872756	0	0	0.0798364805276473	0	0.0788215827279073	0.0128474737012882	0.0383153246151091	0.058123046727803	0	0.039994021470829	0	0	0	0.004	0.438881380135226	0.898971904801186
TCGA-CM-6674	0	0.0113103199148276	0.0396772337864257	0.150860722446736	0	0.166984546522271	0	0.0265355061624459	0.13049139360931	0	0.0147968439850879	0.0538587674980023	0.000102301083713162	0.171796239790868	0.0963374863912013	0.0718336789015813	0.0279361138069929	0	0.0374788461005372	0	0	0	0.1	0.123226485382858	1.04856276080266
TCGA-AA-3850	0	0.0120730448536221	0.552359677958338	0.0491027227503135	0	0.0117937423095823	0.0471395386094467	0.039593053161229	0.0156808938830215	0	0.0225025410059033	0	0	0.0716590485100045	0.0070667371152178	0.0786673964191374	0	0.000447065003766614	0	0.087879570985189	0	0.00403496743522797	0	0.596572770793838	0.805172156621298
TCGA-CM-5341	0	0.0270306756236876	0.0617531348440647	0.0691342406924472	0	0.0431460445421656	0.0182407119372393	0.0418582326506168	0.0633606984410819	0	0.015610687210128	0	0	0.177889026349362	0.0437114452732561	0.207971648417282	0.0543495396271384	0	0	0.119979775250459	0.0318366770202161	0.0241274621208559	0.048	0.189169050560405	1.00791282694682
TCGA-AA-3697	0.0359432617175544	0	0.275545281692843	0.0976619587281739	0	0.0376313165144509	0.0501411345861386	0.0272753825551075	0.0227624151927652	0	0.094649635958512	0	0	0.122365631812996	0.0333965926587461	0.0964268909542686	0.0275287727618863	0	0	0.0786717248665573	0	0	0.002	0.463395735312124	0.885411355406493
TCGA-AY-A71X	0	0.0123126526023868	0.272026567296439	0.0439062339053544	0	0.257060044271697	0	0	0.0954067679893341	0	0	0	0	0.177850578343109	0	0	0	0	0	0.14143715559168	0	0	0.013	0.325342624999229	0.958862380045369
TCGA-AA-A029	0	0.0188649632836553	0.177920068938674	0.0577897697729293	0	0.109837716585046	0	0.0125099944196428	0.152913483793821	0	0.109111552025286	0.0018287338081469	0	0.234390757646356	0	0	0	0.00951196480321358	0	0.109120755979748	0.00620023894348062	0	0.027	0.248073807532249	0.990702285260027
TCGA-AA-3870	0.0608957567503875	0	0.190710590539447	0.161056837887614	0	0.0301730974697349	0	0	0.104114231782534	0	0.0702297654720949	0	0	0.0262110960915109	0.0199165271410074	0.154815931445522	0.103215521233864	0	0	0.0348487023749581	0.0284087157517154	0.0154032260596103	0.00700000000000001	0.410496504679097	0.910797838168356
TCGA-AA-3858	0	0.00996153978336848	0.284339509914606	0.102401228592372	0	0.071913833388118	0.0457419726065154	0.043623149653304	0.0440066973728758	0	0.0602029486549182	0	0	0.0267927694412135	0.036473816668221	0.128591497728494	0.0438868202416552	0	0.0565864578510875	0.0432898262996425	0	0.00218793180360815	0.002	0.470108953100035	0.882663750892298
TCGA-AZ-4313	0	0	0.0859851996229083	0.305109815574617	0	0.00391671460713638	0	0.0327372012699264	0.0679658947197998	0	0.0523303081268714	0	0	0.2676765115172	0.0353130387665064	0	0.00534200518233839	0	0	0.143623310612696	0	0	0.086	0.142269978200911	1.04698649947313
TCGA-AZ-6601	0.0293942222530073	0.0233332952015588	0.0843167844403451	0.114436271598478	0	0.0822284992770775	0	0.0565828330958036	0.0819560379873773	0	0.0332266066948611	0.0185399987006392	0	0.216614959096884	0.0796627973668397	0.122362933341976	0.0310466891232488	0	0	0.0219637568215594	0	0.00433431500034446	0.038	0.216672619860108	0.998513758439465
TCGA-AA-3524	0	0	0.166357998494555	0.170783505614692	0	0.0222553336340658	0.0832482482921549	0.06944209221029	0	0	0.0825138386142377	0	0	0.0596769495088468	0.0141568984630692	0.188685409553679	0.0427413055089614	0	0	0.0933829042845875	0.00528929888208649	0.00146621693877333	0.018	0.294011057141448	0.961578829363562
TCGA-AA-3860	0.034304809383684	0	0.210892308961082	0.0851138840741766	0	0.109867093732543	0.0445919852115635	0.0629510270999931	0.0222014254086204	0	0.0868660721340772	0	0	0.140479355814753	0.0460274002359593	0.0788809914756987	0	0	0	0.0719797013867805	0	0.00584394508106863	0.00900000000000001	0.386940786794957	0.922197735437883
TCGA-A6-4105	0	0	0.11907381213905	0.198432677265455	0	0.0136516457293195	0.154485257485129	0.0807717554230111	0	0	0.0902617339984531	0	0	0.0629588636659771	0.0399066292814502	0.156718486979724	0.011632079857774	0.00741439770184628	0	0.0350201639082257	0.0172627469767001	0.0124097495878852	0.038	0.219497535125759	0.99311063770739
TCGA-G4-6310	0	0.0556859222842008	0.0641234624320396	0	0	0.191978012981212	0.159047324841884	0	0	0	0	0	0	0.433774032207375	0.0343175440505131	0.0600452331267513	0	0	0.00102846807602461	0	0	0	0.283	0.0463658325626642	1.09662023483609
TCGA-T9-A92H	0	0.0368026268283724	0.502190601106492	0.151085733573595	0	0.0337261493010379	0.0105655458494747	0.068216366522573	0.00408666413727447	0	0	0.0734509162118588	0.0103672064026	0.0653745128579826	0.01448372629168	0.0129921965215039	0	0	0	0	0.0166577543955556	0	0	0.566654172642944	0.827079987634498
TCGA-AA-3527	0.0117105010680243	0.0186446690170143	0.0542526034716672	0.124684460094246	0	0	0.138782622305471	0.00929214953486671	0.0351988962740872	0	0.101102438997147	0	0	0.352607106354455	0.0446884978790142	0.0549589339555712	0.0227622852283926	0	0.00199965517826706	0.0293151806417762	0	0	0.082	0.146637891609682	1.03880660375181
TCGA-AA-3688	0	0	0.271732308045643	0.097145915566149	0	0.0905263517450911	0.139192387169613	0.00873152663035367	0.017695064648302	0	0.00287641254158207	0	0	0.149379422530913	0.0314560488854562	0.131515175759326	0.000968375893696772	0	0.0587810105838741	0	0	0	0.004	0.439957413299408	0.898122317499696
TCGA-AA-3530	0	0.0834567336268552	0.235298354275232	0.077187182885597	0	0.233342776262734	0.0131422591867746	0.0898536055359036	0	0	0.0204308405540404	0	0.000348651014165072	0.0169088182038844	0.0400262973271092	0.133836396238137	0.0370584729591394	0	0.0167003990114604	0.00240921291896758	0	0	0.002	0.455256196693257	0.889609625697132
TCGA-AY-A8YK	0	0.0473160443583223	0.375331392937259	0.0264587004950207	0	0.111014522529727	0.0641785771413329	0.0444690850839335	0.0416163145822773	0	0.0575560033060931	0	0	0.117799339638897	0	0.0481209484679206	0	0.0338004590846637	0	0.0323386123745528	0	0	0	0.557123195100162	0.831292926699409
TCGA-CA-6716	0	0.00963187174990235	0.264835948784631	0	0.00772379493202194	0.122201031168184	0.154151876057738	0	0	0	0.0308548212362109	0	0	0.357572956092554	0.0120444315110211	0.0409832684677372	0	0	0	0	0	0	0.01	0.375176570008699	0.934822978678466
TCGA-3L-AA1B	0.00620965984882624	0.0164838544126666	0.30718817822452	0.037701678017539	0	0.0903898366998234	0.0911179413233834	0.0571376905954712	0.0819710710997568	0	0	0	0.00968484634529427	0.0977795092581147	0.00452921887202151	0.0256494632597414	0.0347633474718482	0	0.132040400536357	0.00735330403463689	0	0	0.001	0.488490915371493	0.873679628603471
TCGA-AA-A024	0	0.00272144725112004	0.247472504068231	0.0722228531951554	0.0260469335540041	0.0172793121673999	0	0.087891346673466	0.0277125571949354	0	0.0552527904315344	0.00551087382585539	0	0.207115454214861	0	0	0.00164913285054779	0.00276420914914953	0	0.232237746439064	0.0141228389846768	0	0.013	0.323437729831043	0.961284872285674
TCGA-G4-6625	0.0270736011547659	0.0116459111899008	0.183947818967776	0.126507795288368	0	0.0330328033125734	0.0642621784021232	0.094763920669402	0.044308390536092	0	0.0500069492895161	0	0	0.125821503931107	0.065109472519977	0.0728981345762731	0.0538265962452036	0	0.0402726458139536	0	0.00652227810296887	0	0.00900000000000001	0.381404707788499	0.92380911268955
TCGA-G4-6294	0	0	0.108600636498287	0.0421585807983106	0	0.189222936450005	0.247226361169621	0.0411435042934096	0	0	0.0509551036635651	0	0	0.13986856731478	0.0193640928076662	0.0823911763191689	0.0790690406851858	0	0	0	0	0	0.092	0.134867444454214	1.02508299600215
TCGA-G4-6628	0.00876229436811733	0	0.0703315887920564	0.306620674906219	0	0.0530629430401761	0.119498207937453	0.0753715487448329	0	0	0.0465817208090355	0.0237142609501196	0	0.0303662932786774	0.0698192207546062	0.140971491115557	0.0272425538657023	0.0121969025092757	0.00949888062823711	0	0	0.00596141829993433	0.071	0.15575468606117	1.03262198064342
TCGA-AA-3496	0.0209833374388953	0	0.250845279256058	0.0866086803607992	0	0.0904852742177762	0.109137394576454	0.0116336135158946	0.003992683117306	0	0.0786117085713581	0	0	0.0831102550302256	0.0592062454281295	0.061550765021785	0.133759200706734	0	0	0.000453534024981603	0	0.00962202873360332	0.002	0.461129011056025	0.887579421529403
TCGA-DM-A285	0	0.0103788735411569	0.0805985591211303	0	0	0.15753050577738	0	0.0244101240570037	0.0756180152397851	0	0.0353385403344201	0.00582247326775121	0	0.384768495860856	0.0276422269217575	0.137200508766298	0.0416275566057149	0	0	0	0.0190641205067456	0	0.163	0.0853168042683824	1.07721337928815
TCGA-AA-3950	0	0.0204980498918761	0.028671378366385	0.100860551521719	0	0.0809333762130606	0	0.00250681953416766	0.0206979039817025	0	0.100687265629215	0	0.00981445036872854	0.158971189947032	0.0271382311672749	0.108748268652657	0.0171980567450139	0	0	0.278654407652802	0	0.0446200503283655	0.091	0.135996494613489	1.05302420186287
TCGA-AA-3522	0.00353124610309991	0.0544126955310004	0.278976299888072	0.0916482984542806	0	0.242408360954768	0	0.0727040580348043	0.0528438973800221	0.000355977085400879	0	0	0	0.0119229921895628	0.0245562236519904	0.0790734071037409	0.0181139216044486	0	0	0.0694526220188089	0	0	0.003	0.45204656330696	0.89235924877005
TCGA-G4-6586	2.33245283338805e-05	0	0.0262719805126642	0.328743763753486	0	0	0.210745814658598	0.122218763678723	0.0233047156911202	0	0.158046924750393	0	0.0039346269523186	0.0340306545652557	0.0295773090170435	0.0138568644586554	0.0435790934821692	0.000958815402382184	0	0.00470734854885662	0	0	0.058	0.175796866302309	1.05392083534741
TCGA-AD-6888	0	0.0349765055460082	0.48938601105105	0.0975172247232944	0	0.000688672232422441	0.081353472704419	0	0.0555400346917497	0	0	0.0172029684220583	0	0.197986605988065	0.00156545157807877	0	0	0.0237830530628541	0	0	0	0	0.001	0.516513865569272	0.862770780901616
TCGA-AA-3531	0.0147379796180538	0	0.169819564695857	0.10751386293541	0	0.0332488597655298	0	0	0.0872074717822279	0	0.102746941654397	0	0	0.275093911610336	0.053334478426664	0.0861515856429345	0.00247895634543776	0	0	0.0676663875231524	0	0	0.022	0.262786804770081	0.98253620943663
TCGA-AA-3525	0	0.0101017415373159	0.398812529451055	0.0394868520467398	0	0.0617528084375599	0	0	0.0675835604899946	0	0.0738542403246797	0	0	0.127315232581683	0.0197050787249233	0.0907491262759245	0.0156103688869	0	0	0.0730739906441745	0	0.0219544705990502	0.001	0.538578850847576	0.842203818533164
TCGA-AA-3952	0	0.0180216952227963	0.128257547697156	0.0537706195985802	0	0.0987003341876446	0.00703891459238617	0.0221015836657345	0.00565898156575284	0	0.0868361002619037	0	0	0.172217513956875	0.0836434792903981	0.229526917938329	0	0	0.00862113831615838	0.0387558839627931	0	0.0468492897434923	0.038	0.218208907684504	0.996169606716016
TCGA-AA-3662	0.018627532295606	0.0105863869612385	0.140504031264734	0.0787157432333103	0.0606228800436339	0	0.160981196156646	0	0	0	0.107250851504749	0	0.0102574892888526	0.095288174590561	0.0770391005113495	0.118351055407448	0.0161919143823906	0	0	0.0700161137287671	0.0160874674222114	0.0194800632085005	0.011	0.345297854693403	0.938881749358324
TCGA-AZ-6608	0	0	0.388653075395542	0.0612858624323854	0.0282507372645034	0.0967122068271973	0.110303231577267	0.0837181014463316	0	0	0.0113170537125095	0	0	0.157909222919628	0.0474802262764428	0	0	0	0	0.0143702821481927	0	0	0.012	0.336978690120795	0.959764592730951
TCGA-AA-A00L	0	0.0213080576184752	0.120134837757393	0.0717198344913895	0	0.0368297741147409	0.173745525263491	0	0.0884065536402388	0	0.0737938982961979	0	0	0.332150383717693	0.0142123735676775	0	0	0	0	0.0676987615327033	0	0	0.044	0.199945332139605	1.01182537145423
TCGA-F4-6807	0.0319923512389959	0	0.16842638160299	0.20829051585737	0	0.0317363173455383	0.0460247674197265	0.079955417390614	0.0177106775382464	0	0.0726487147614058	0	0	0.0859442412315175	0.0841687077113632	0.0994442103663847	0.0391387764686377	0	0.0129179275342012	0.0195343273177997	0	0.00206666621520842	0.013	0.322373111685847	0.951370888920165
TCGA-A6-6138	0.00925055309039573	0.00538704912432856	0.132756215382087	0.124364554717327	0	0.0749075908131849	0.0493610755365014	0.0667109744353034	0.0433592742885977	0	0.0563804558668551	0	0	0.172288415301042	0.0798176568862094	0.118437846166837	0.0564591116299116	0	0	0.010519226761419	0	0	0.027	0.24606018565619	0.982700371408369
TCGA-CM-6170	0.0101239490992296	0	0.159851026908326	0.0807860201841045	0	0.125734400466662	0	0.0466629243776441	0.0785756817063559	0	0	0.0208129356589214	0	0.235446397609236	0.101742088306354	0.100695195605197	0.00749014945958134	0	0	0.0178766487370161	0	0.0142025818813708	0.026	0.253919130100028	0.98526510645225
TCGA-AA-A03J	0.0118282564115738	0.000437319826113289	0.0870093564744301	0.259107366428765	0	0	0.131034910663202	0.0622342800191077	0.0588210067302715	0	0.00568590356431611	0.0319241857528567	0	0.112529476564976	0.0388521008866082	0.0845057203271983	0.0599138637610775	0	0.0561162525895033	0	0	0	0.048	0.191336377348039	1.00574341250008
TCGA-AA-A00Q	0.0313507864325519	0	0.109540581929965	0.153654555693431	0	0.151650139469419	0.0246655924909643	0.0753682305668224	0.0942393689834659	0	0.0257923712191373	0	0.0070238670877802	0.114168306834516	0.0721949052164945	0.0618199364794397	0.0517639499419455	0	0	0.0267674076540683	0	0	0.04	0.212870940494424	1.00205772093394
TCGA-AA-3695	0	0.144064243550054	0.101555068072486	0	0	0.275187308745843	0.0476045813482414	0	0	0	0.138582362122444	0	0	0.12344196772665	0	0	0	0	0	0.169564468434281	0	0	0.147	0.0953791402088681	1.05925400019604
TCGA-AA-3532	0.0719905195894494	0	0.184647093521413	0.0844571071238489	0	0.0171251762779041	0.11247004525189	0.0381674119506985	0.0247888665468772	0	0.0322914466150218	0	0	0.0676281979029127	0.100270004735717	0.111606357234799	0.0785896470587846	0	0.052035149756966	0	0.0128217343259476	0.0111112421077704	0.00700000000000001	0.416623414820721	0.90831929200575
TCGA-AA-3854	0	0	0.106479230535647	0.0449663171194405	0	0.24571264881278	0	0	0.031164542435118	0	0.068086685512838	0	0	0.105086582093932	0.0208663207260041	0.220225350525855	0	0	0.0682777274637168	0.0891345947746677	0	0	0.058	0.175134856533961	1.01090613224539
TCGA-AA-3848	0	0.0131120549016054	0.30902583488804	0.0904275970031981	0	0	0.0909391284511782	0	0.107461077579705	0	0.109031904622714	0	0	0.140403907793068	0.0124676223766295	0.0483294752340351	0.00254025882120437	0	0	0.0762611383286224	0	0	0.002	0.468399508413341	0.882986617171407
TCGA-AA-3538	0	0.0399751786545189	0.249701329466083	0	0.00602505122516335	0.103395011584446	0	0.00896763800665253	0	0	0.0381702255949693	0	0	0.245413668164835	0.0307055871136199	0.127639881912963	0.0534739846343215	0	0.0170764598903886	0.0299763626299186	0	0.0494796211221209	0.00700000000000001	0.409566835142931	0.913353882743297
TCGA-AA-3815	0.0635625461123622	0	0.058953065603059	0.237529327488738	0	0.0789581399002402	0.0540524494262845	0.0735461506374263	0.0239716539454431	0	0.0505370167504102	0.0219971284907063	0	0.0999756759508189	0.100274894766673	0.107579015563974	0.019485757295268	0	0.00957717806859614	0	0	0	0.044	0.20040926633672	1.01053753896821
TCGA-D5-6932	0	0.00550576523235891	0.0387083508575115	0.0798037556886385	0	0.103502201281417	0.044563181243785	0	0.0621307459934426	0	0.151688247273091	0	0	0.20279777152469	0.0246529634252189	0.104476935406983	0.0191666453542146	0	0	0.15641425056747	0.00658918615117944	0	0.112	0.113889976493209	1.05123998463142
TCGA-A6-2686	0	0.0258538255670286	0.0855999634045615	0.232899024023313	0	0.052570981832373	0.0269708325758812	0.100914520397688	0.00244083559124854	0	0.112340888830746	0	0	0.0491781471993998	0.0609649062436434	0.13534872113393	0.0649377255195279	0	0	0.0331299237324369	0.016849703948222	0	0.044	0.201922666420734	1.00510416446201
TCGA-SS-A7HO	0	0.0228611574884238	0.0146327532423988	0.0930294795703763	0	0.0239324728409852	0.416486344411857	0	0	0	0.19099123240046	0	0.0527904624473723	0.0901086105492052	0	0.0751574553996708	0	0	0	0.0200100316492503	0	0	0.297	0.0442714883603581	1.08771461248644
TCGA-AZ-4614	0	0	0.0219110438253228	0.422081472491377	0	0	0.14127975206495	0.135780597287093	0.020576379807985	0	0.0914457470917662	0	0.0133214896497683	0.048962548734784	0.0654308103466289	0.0226297035106851	0.0165804551896397	0	0	0	0	0	0.098	0.127673417623292	1.08240041154939
TCGA-CM-5868	0	0.022345872372626	0.160381594997097	0.0356250465938417	0	0.0991409809066229	0	0.0133918908311028	0.0286434728519918	0	0	0.0578309611232396	0	0.384426663082764	0.0583155896339084	0.110824205526127	0	0	0.029073722080679	0	0	0	0.028	0.237864713022981	1.00381854988831
TCGA-CM-6171	0.0333348403866306	0	0.0197581270799319	0.0698152004170322	0	0.261491647634317	0.0300539537305905	0.0207959789405338	0	0	0.033821687534842	0	0	0.108619606343836	0.0475884732650245	0.122092147669845	0.000329731246624051	0	0	0.13554763208132	0	0.116750973669472	0.2	0.0723640446132255	1.05993255880227
TCGA-AA-3542	0.00396418879639527	0.0138798629862805	0.0581042064364067	0.0447811568685776	0.0444925966093059	0	0.222347105665305	0	0.00918734475700738	0	0.144031419205601	0	0	0.24670710714162	0.0320590198905213	0.0367772253313652	0.0350126466077668	0	0	0.108656119703847	0	0	0.1	0.122740717178587	1.04274231094776
TCGA-AA-3949	0.0216599116997607	0	0.148365111459329	0.203996645505796	0	0.0551098419222026	0.0677076795912301	0.0781370212206866	0.0158357045483632	0	0.0440368639189075	0.0081557734757909	0	0.0143058643106605	0.0915055978773345	0.0621851395978935	0.0783377587487956	0	0	0.0315998161633124	0.028167232859877	0.0508940371000599	0.019	0.28470639228307	0.966536554146912
TCGA-AA-A004	0.0260762777819346	0	0.293318084139492	0.156481601773182	0	0	0.0136618707997615	0.0638827745622134	0.133685286630182	0	0.05489001842527	0	0	0.19659198149548	0.0115871049404389	0.0137381970608471	0	0	0	0.036086802391198	0	0	0.002	0.477690097998411	0.877948248850899
TCGA-AU-6004	0.0540490153424634	0	0.0509514116401525	0.0578038797951483	0	0.131264363747863	0.0613507574887741	0.0124603310535387	0.055491412064396	0	0.11185649734872	0	0	0.252699040231172	0.0407720339593337	0.0851074783954202	0.0109568245819238	0	0	0.0719552675917748	0	0.00328168675931922	0.061	0.167792847185704	1.02055369553372
TCGA-A6-5660	0	0.0030684223759485	0.0859024098021558	0.0184465409091755	0.00851262422412366	0.0755192121276878	0.0922392389462899	0	0	0	0.0687571570461451	0	0	0.392073886684853	0.0196369170910479	0.144302100879902	0.0317776613842793	0	0.00645399169767681	0.0353556095707634	0.0179542272599513	0	0.094	0.132640354469914	1.05574527354204
TCGA-AA-3980	0.00416236505270693	0.00813367268662092	0.0389984524549237	0.280978442779762	0	0	0	0.13921861869443	0.132009381759508	0	0	0.0379267082115124	0.00744618082618001	0.0217547048745701	0.0679043557852394	0.0577892875212162	0.182357047098029	0	0	0.0213207822553012	0	0	0.077	0.148325989466863	1.0398956237265
TCGA-AA-3514	0.00942746031690066	0.00712627562599611	0.0892596643294931	0.156590408173953	0	0.025590477742031	0	0.00272800042480548	0.195854800785415	0	0.0453188929875134	0	0	0.227493654586972	0.0237117446697445	0.0563890781198422	0.0661647460505272	0	0	0.0943447961868068	0	0	0.039	0.214145576480307	1.00166621367639
TCGA-AA-3710	0.0100411407626259	0	0.0990936034111624	0.271253288815675	0	0	0.0564253469413237	0.0800486163516427	0.0569155077261182	0	0.0396024281023983	0	0	0	0.0557867851043905	0.0831598092316506	0.104670992473867	0.00436813291163449	0	0.071475524642648	0	0.0671588235248642	0.045	0.198545737118147	1.00297873831051
TCGA-G4-6315	0.0902471390717727	0	0.351919631775668	0.0722557193497952	0	0.15029687938275	0	0.132586059267781	0	0	0.0136353938472399	0.0276176145321831	0.00331384741839091	0.0861870351947999	0.00402387018743486	0	0	0.00756983913377742	0.0603469708384074	0	0	0	0.001	0.484530638290416	0.876662567629219
TCGA-DM-A28M	0.00673513785460701	0	0	0.000432663380026432	0	0.544681515468215	0	0	0.092326658999761	0	0.0707422198726776	0	0.0181353643969599	0.027743394178413	0	0	0	0.00982195213612176	0	0.229381093713219	0	0	0.393	0.0190730570415788	1.14037371427527
TCGA-AA-3667	0	0.00596419966245883	0.187743490439532	0.0707777714678139	0	0.0961771671474079	0.0531069847348073	0.0247879497739385	0.0550892306749542	0	0.0994125552063399	0	0	0.148729021364567	0.0107024387971423	0.072367458059028	0.00545122462395033	0	0	0.140429661317808	0	0.0292608467302519	0.012	0.33451413245556	0.946275970433604
TCGA-AA-3663	0	0	0.0471541755560267	0.075831588153099	0	0.174797271289392	0.021210964331036	0.0445257784069138	0.0171374370553827	0	0.0359247782337762	0	0	0.106500734017371	0.0603559116136069	0.233269681917341	0.00674159464876491	0	0	0.158893034921129	0.0156560559977541	0.0020009938584073	0.1	0.123133429262393	1.03765197298596
TCGA-AA-3930	0	0.0128734434418591	0.170816979442506	0.134301283873404	0	0.049777981908705	0	0.037976302488571	0.0436179560318873	0	0.0438869623318898	0	0.0253759739875529	0.109542644250163	0.0416950783213109	0.0629733573545769	0.0434157409789721	0.0105115997804239	0	0.110733744621724	0.0479167457683439	0.0545842054181104	0.014	0.316770101700318	0.95082366015941
TCGA-CK-4951	0	0.0348881881811292	0.0342347013207246	0.0808725033045786	0	0.0038984141855801	0.0564282400394822	0.127874281530672	0.0806043810089344	0	0.0933532307034933	0	0	0.15817175393324	0.12734027554685	0.117395690561048	0.00344661132583294	0.00804787098682513	0	0.0494197857016508	0	0.0240240716699588	0.086	0.142672701678394	1.03199916019769
TCGA-AA-A01T	0	0.0104172175042099	0.0922452047548702	0.0923734741622775	0.00486087874885807	0	0.132064847097198	0.0440132711700915	0.16464899228515	0	0.0831382445956138	0	0	0.205146675410616	0.0835991974129574	0	0	0	0	0.0874919968581574	0	0	0.244	0.0571774229334168	1.07009297664484
TCGA-AA-A01F	0	0	0.0508127207340589	0.0987571475736217	0	0.231467412563572	0.209150186551343	0.014290147257473	0.111518981209434	0	0	0.0530978738671849	0.00532745729310147	0.182602007385371	0.0244721020544411	0.0185039635103988	0	0	0	0	0	0	0.524	0.000183975722697329	1.11088801152792
TCGA-QG-A5Z2	0.176230942241938	0	0.221692163145446	0.205147737884115	0	0.0478253871754871	0.0210357703045705	0.100271215432298	0.0908465127117135	0	0	0	0	0.0437851917870166	0.0397957678622737	0.0280773247557567	0.0146091187915559	0	0	0.0106828679078289	0	0	0.001	0.479240893334661	0.878360597645969
TCGA-NH-A6GC	0	0.0142246557090995	0.477601290986849	0.0236734158330454	0	0.0295439050476242	0.0386434269495058	0.081223466351529	0.007217111958784	0	0	0.0410800677817081	0	0.151510095442611	0.000810817748029228	0.119014403845725	0	0	0.0154573423454891	0	0	0	0	0.561943738640516	0.828229731286196
TCGA-D5-6898	0.00500952529688778	0.0128805002435051	0.0494676691028468	0.0547877899249698	0	0.0633748811494189	0.0694292181283997	0.0034098023739169	0.0704607104323577	0	0.152321791332424	0	0	0.300711319995152	0.0350212449805313	0.089853019445443	0.0105477371173297	0	0	0.0827247904768171	0	0	0.123	0.108383579753663	1.05526017007413
TCGA-F4-6461	0.357018308445336	0	0.093048048282831	0.0705929440262298	0	0.0775206165950051	0	0.0362062603985179	0.0641583711152771	0	0	0.0413984836534998	0	0.115227760644086	0.0324881308151254	0.0897222846244173	0	0	0.022618791399674	0	0	0	0.001	0.529610533964285	0.847157745079469
TCGA-AA-3851	0	0.0347894949204933	0.174260196991265	0.0676859003558555	0	0.146950433056986	0	0.103018443287764	0.0539766132990658	0	0	0	0	0.0558221623236011	0.081515454557938	0.101381609232822	0.0553874375358476	0	0.0939915283626747	0.0312207260756869	0	0	0.011	0.345964137355638	0.939168951712055
TCGA-A6-6141	0.0163601443459658	0.00376290348714709	0.243237525922686	0.201392864712613	0	0.0271575349947143	0	0.0961227456834724	0.115300556963088	0	0	0.0175605024674641	0.0222356877398028	0.04660438312117	0.062975215894719	0.0142343445870487	0.0878786359805521	0	0.0451769540995571	0	0	0	0.00800000000000001	0.401284965640019	0.916849974215821
TCGA-G4-6303	0	0.0168069632694905	0.184268301690185	0.0622556915635393	0	0.0894610370377378	0.0628655748388392	0.00132073838363708	0.0522604256635735	0	0.0641390274691496	0	0	0.268506216171886	0.0126787028605934	0.063754475428989	0.00570764375714699	0.0324000722316714	0	0.0806903231270706	0	0.00288480650649061	0.012	0.335475068095792	0.947031096832445
TCGA-AA-3520	0	0	0.218456593510248	0.0619133151890625	0	0.0926268226211874	0	0.0500950057444878	0.0407753622369363	0	0.0164742570047108	0	0	0.0502362090880829	0.0580086417756844	0.183214869082006	0.117314228952207	0	0.0470928844883478	0.0588285945891705	0.00340915411227412	0.00155406160559381	0.00900000000000001	0.380317402126155	0.924155219970898
TCGA-AY-4070	0.00523302150359888	0	0.488265877414101	0.0625678185776104	0	0.074599638942203	0.0231046672786676	0.108181364652666	0.0405039397273183	0	0.0214002858776183	0	0	0.0336068663649618	0.0311548627996	0.0184124771653454	0.0333296254952774	0	0.0596395542010328	0	0	0	0	0.56829459317726	0.82348359668149
TCGA-CM-5861	0.0231546821713099	0	0	0.30121080259613	0	0	0.159607212266242	0.0463780215285799	0	0	0.0225027031787176	0.0579596129825527	0	0.215552621203319	0.138854787440893	0	0	0	0.0347795566322552	0	0	0	0.249	0.0558963285071302	1.09299578297348
TCGA-CA-6719	0.00604869261614915	0.00294122352448563	0.0792685022441708	0.0964152094352974	0	0.00839365511495593	0.0166548726590757	0.0419186041881866	0.0840452102421829	0	0.0696631866642476	0	0	0.341183854378221	0.0513912835122585	0.106608933538922	0.00828424590705444	0	0	0.0871825259747919	0	0	0.091	0.136411398042402	1.04594567414093
TCGA-AA-A01K	0	0.00662091688804045	0.23272941711324	0.0419183101385306	0	0.0957406381385475	0	0.0797827853465045	0.118314981974873	0	0.00135280199817098	0.0249030512608312	0	0.235641806713552	0.0352900313046894	0.101501310716348	0.00663313953158417	0	0.0118184965979016	0.00775231227718578	0	0	0.01	0.359697893122108	0.93747132757042
TCGA-DM-A0X9	0	0.0445403624918884	0.0842730218871434	0.336021378100166	0	0.0798745508910635	0.0419971444668533	0.148835083719759	0.0320065413797644	0	0.0404264685954509	0	0	0.00842326486485366	0.0851816080316418	0.0334270571505602	0.0507201151680493	0	0	0.0142734032528063	0	0	0.048	0.190554427161529	1.03504023501817
TCGA-D5-6927	0.000245934275673563	0	0.0920096753681886	0.147402291350617	0	0.126029924503748	0.0788923719127682	0.107069205894595	0.00341521352132314	0	0.104358647573279	0	0.00634972993053471	0.12713829185415	0.0508908440083757	0.0637755886338359	0.000873298453976672	0	0	0.0430036336985043	0.0239109571793222	0.0246343918411081	0.06	0.170889559466672	1.01870541669088
